id,article_id,model_name,publication_date,source_file,impact_index,location,classification,severity,confidence,evidence,recency_in_months,geocoded_latitude,geocoded_longitude,geocoded_display_name,geocoded_place_type,geocoded_place_level,geocoded_is_broad,geocoded_country_code,geocoded_osm_id,geocoded_boundingbox,geocoded_place_rank,geocoded_is_low_quality,nuts_level,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts_match_distance_m,source_nuts_level,mention_weight
NEWS_2020_016943,,gemini/gemini-3.5-flash,2020-06-04,Zorgen om dorstige egels_ al meerdere diertjes verdronken(2).DOCX,1,Papendrecht,Freshwater Ecosystem Degradation,2,0.9,"We merken dat het nu heel erg droog is, waardoor egels op zoek moeten naar water",0,51.8348695,4.6937293,"Papendrecht, Zuid-Holland, Nederland",town,city,False,nl,309441,51.8203943|51.8490933|4.6691594|4.7435144,55,False,nuts3,NL33,Zuid-Holland,NL33A,Zuidoost-Zuid-Holland,0,nuts3,1.0
NEWS_2020_016946,,gemini/gemini-3.5-flash,2020-06-02,Zwembaden slurpen drinkwater op.DOCX,0,Twente en de Achterhoek,Water Supply & Sanitation Issues,2,1.0,"Als gevolg van extreem hoog waterverbruik, kan er in Twente en de Achterhoek sinds zaterdagavond minder water uit de kraan komen dan gewoonlijk.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016946,,gemini/gemini-3.5-flash,2020-06-02,Zwembaden slurpen drinkwater op.DOCX,0,Twente en de Achterhoek,Water Use Restrictions,1,1.0,"Geen zwembadjes vullen, de tuin niet sproeien en zo kort mogelijk douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten, meldt Vitens.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016946,,gemini/gemini-3.5-flash,2020-06-02,Zwembaden slurpen drinkwater op.DOCX,0,Twente en de Achterhoek,Groundwater Depletion,2,1.0,"De grondwaterstand is daar buitengewoon laag, terwijl het waterpeil in de grote rivieren ook laag staat.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016946,,gemini/gemini-3.5-flash,2020-06-02,Zwembaden slurpen drinkwater op.DOCX,0,Twente en de Achterhoek,Reservoir & Surface Water Shortage,2,1.0,"De grondwaterstand is daar buitengewoon laag, terwijl het waterpeil in de grote rivieren ook laag staat.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016946,,gemini/gemini-3.5-flash,2020-06-02,Zwembaden slurpen drinkwater op.DOCX,0,Twente en de Achterhoek,Water Supply & Sanitation Issues,2,0.9,"Maar als Vitens de waterdruk niet kan garanderen, kunnen we daar hinder van hebben bij het blussen.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016947,,gemini/gemini-3.5-flash,2020-06-10,‘Biodiversiteit als rendement’_ samen grond kopen om het landschap te herstellen.DOCX,0,Lettele,Forest Dieback & Vegetation Stress,2,0.9,"Een strook van een halve hectare met jonge hazelaars, noten- en fruitbomen staat daar te verdrogen.",0,52.2771273,6.2717777,"Lettele, Deventer, Overijssel, Nederland",village,local,False,nl,1002144,52.2517300|52.3059150|6.2303809|6.3279312,50,False,nuts3,NL21,Overijssel,NL212,Zuidwest-Overijssel,0,nuts3,1.0
NEWS_2020_016947,,gemini/gemini-3.5-flash,2020-06-10,‘Biodiversiteit als rendement’_ samen grond kopen om het landschap te herstellen.DOCX,0,Lettele,Crop Failure & Yield Reduction,2,0.95,"voor zijn vijftig Maas-Rijn-IJssel-koeien loopt de grasopbrengst hard terug. En dan is er nog de droogte, waardoor van het resterende land weinig af komt.",0,52.2771273,6.2717777,"Lettele, Deventer, Overijssel, Nederland",village,local,False,nl,1002144,52.2517300|52.3059150|6.2303809|6.3279312,50,False,nuts3,NL21,Overijssel,NL212,Zuidwest-Overijssel,0,nuts3,1.0
NEWS_2020_016947,,gemini/gemini-3.5-flash,2020-06-10,‘Biodiversiteit als rendement’_ samen grond kopen om het landschap te herstellen.DOCX,0,Lettele,Agricultural Economic Loss,2,0.95,De jonge boer moet voor duizenden euro’s voer bijkopen.,0,52.2771273,6.2717777,"Lettele, Deventer, Overijssel, Nederland",village,local,False,nl,1002144,52.2517300|52.3059150|6.2303809|6.3279312,50,False,nuts3,NL21,Overijssel,NL212,Zuidwest-Overijssel,0,nuts3,1.0
NEWS_2020_016949,,gemini/gemini-3.5-flash,2020-06-11,‘Er wordt ons opgedragen zuinig te zijn met water en dan loopt het hier gewoon het riool in’(2).DOCX,0,Capelle aan den IJssel,Water Use Restrictions,1,0.9,Terwijl waterbedrijven oproepen om zuinig te zijn vanwege de droogte,0,51.9312552,4.5883596,"Capelle aan den IJssel, Zuid-Holland, Nederland",town,city,False,nl,295265,51.9062046|51.9655038|4.5371604|4.6194886,55,False,nuts3,NL33,Zuid-Holland,NL33C,Groot-Rijnmond,0,nuts3,1.0
NEWS_2020_016949,,gemini/gemini-3.5-flash,2020-06-11,‘Er wordt ons opgedragen zuinig te zijn met water en dan loopt het hier gewoon het riool in’(2).DOCX,1,oosten van het land,Water Use Restrictions,1,0.95,In het oosten van het land roept waterbedrijf Vitens op geen badjes te vullen,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016951,,gemini/gemini-3.5-flash,2020-06-13,"‘Je doet het niet voor je lol, beregenen dient een doel’.DOCX",0,MADE,Crop Failure & Yield Reduction,2,0.9,Groeit het niet door droogte dan moeten we het aankopen van elders.,0,51.6773008,4.7931811,"Made, Drimmelen, Noord-Brabant, Nederland",village,local,False,nl,1576191,51.6639021|51.6988051|4.7651629|4.8423680,50,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016951,,gemini/gemini-3.5-flash,2020-06-13,"‘Je doet het niet voor je lol, beregenen dient een doel’.DOCX",0,MADE,Agricultural Economic Loss,2,0.9,Groeit het niet door droogte dan moeten we het aankopen van elders.,0,51.6773008,4.7931811,"Made, Drimmelen, Noord-Brabant, Nederland",village,local,False,nl,1576191,51.6639021|51.6988051|4.7651629|4.8423680,50,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016951,,gemini/gemini-3.5-flash,2020-06-13,"‘Je doet het niet voor je lol, beregenen dient een doel’.DOCX",0,MADE,Crop Failure & Yield Reduction,2,0.9,"als je het niet beregend, krijgt het onkruid snel de overhand. Je zou weer bestrijdingsmiddelen nodig hebben om kwaliteit in je grasmat te behouden.",0,51.6773008,4.7931811,"Made, Drimmelen, Noord-Brabant, Nederland",village,local,False,nl,1576191,51.6639021|51.6988051|4.7651629|4.8423680,50,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016952,,gemini/gemini-3.5-flash,2020-05-28,"‘Provincie, doe meer aan biodiversiteit’.DOCX",0,Groningen,Forest Dieback & Vegetation Stress,1,0.8,"Die staat onder druk door milieuvervuiling, droogte, schaalvergroting in de landbouw en de aanleg van nieuwe infrastructuur en woningen. Het aantal vogels, vlinders, bijen en andere insecten neemt al jaren af. Ook met veel planten gaat het niet goed.",0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL111,Oost-Groningen,,nuts2,0.3333333333333333
NEWS_2020_016952,,gemini/gemini-3.5-flash,2020-05-28,"‘Provincie, doe meer aan biodiversiteit’.DOCX",0,Groningen,Forest Dieback & Vegetation Stress,1,0.8,"Die staat onder druk door milieuvervuiling, droogte, schaalvergroting in de landbouw en de aanleg van nieuwe infrastructuur en woningen. Het aantal vogels, vlinders, bijen en andere insecten neemt al jaren af. Ook met veel planten gaat het niet goed.",0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL112,Delfzijl en omgeving,,nuts2,0.3333333333333333
NEWS_2020_016952,,gemini/gemini-3.5-flash,2020-05-28,"‘Provincie, doe meer aan biodiversiteit’.DOCX",0,Groningen,Forest Dieback & Vegetation Stress,1,0.8,"Die staat onder druk door milieuvervuiling, droogte, schaalvergroting in de landbouw en de aanleg van nieuwe infrastructuur en woningen. Het aantal vogels, vlinders, bijen en andere insecten neemt al jaren af. Ook met veel planten gaat het niet goed.",0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL113,Overig Groningen,,nuts2,0.3333333333333333
NEWS_2020_016953,,gemini/gemini-3.5-flash,2020-06-17,‘Verzilting is een sluipmoordenaar’.DOCX,0,Kantens,Irrigation Shortage,2,0.9,beregenen met oppervlaktewater niet is toegestaan en er geen geschikt bronwater beschikbaar is.,0,53.3660305,6.6357219,"Kantens, Het Hogeland, Groningen, Nederland",village,local,False,nl,2518575,53.3487969|53.3813210|6.6011768|6.6759104,50,False,nuts3,NL11,Groningen,NL113,Overig Groningen,0,nuts3,1.0
NEWS_2020_016953,,gemini/gemini-3.5-flash,2020-06-17,‘Verzilting is een sluipmoordenaar’.DOCX,0,Kantens,Crop Failure & Yield Reduction,2,0.85,de pootaardappelen hebben het lastiger.,0,53.3660305,6.6357219,"Kantens, Het Hogeland, Groningen, Nederland",village,local,False,nl,2518575,53.3487969|53.3813210|6.6011768|6.6759104,50,False,nuts3,NL11,Groningen,NL113,Overig Groningen,0,nuts3,1.0
NEWS_2020_016953,,gemini/gemini-3.5-flash,2020-06-17,‘Verzilting is een sluipmoordenaar’.DOCX,0,Kantens,Agricultural Economic Loss,2,0.9,Wij halen bovendien 70% van het bedrijfsinkomen uit pootaardappelen. De financiële gevolgen kunnen dan groot zijn.,0,53.3660305,6.6357219,"Kantens, Het Hogeland, Groningen, Nederland",village,local,False,nl,2518575,53.3487969|53.3813210|6.6011768|6.6759104,50,False,nuts3,NL11,Groningen,NL113,Overig Groningen,0,nuts3,1.0
NEWS_2020_016954,,gemini/gemini-3.5-flash,2020-05-31,’Stop met opblaas-zwembad in de tuin’ Waterschaarste in oosten noopt tot dringend advies_.DOCX,0,Gelderland en Overijssel,Water Supply & Sanitation Issues,2,1.0,"Gelderland en Overijssel het hele pinksterweekeinde rekening moeten houden met minder water uit de kraan. De watervraag was volgens het bedrijf zo extreem groot, dat alleen verlagen van de waterdruk in de leidingen ervoor kon zorgen dat iedereen nog water uit de kraan krijgt.",0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016954,,gemini/gemini-3.5-flash,2020-05-31,’Stop met opblaas-zwembad in de tuin’ Waterschaarste in oosten noopt tot dringend advies_.DOCX,0,Gelderland en Overijssel,Crop Failure & Yield Reduction,2,1.0,Die zien hun gewassen verpieteren.,0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016954,,gemini/gemini-3.5-flash,2020-05-31,’Stop met opblaas-zwembad in de tuin’ Waterschaarste in oosten noopt tot dringend advies_.DOCX,0,Gelderland en Overijssel,Irrigation Shortage,2,1.0,Overal gelden al sproeiverboden voor landbouwers.,0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016955,,gemini/gemini-3.5-flash,2020-05-29,’Zuiniger zijn met water’ Respondenten_ snel maatregelen nemen tegen droogte.DOCX,0,Nederland,Crop Failure & Yield Reduction,2,0.8,"„Ik zie nu al dorre velden”, zegt een bezorgde respondent.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016955,,gemini/gemini-3.5-flash,2020-05-29,’Zuiniger zijn met water’ Respondenten_ snel maatregelen nemen tegen droogte.DOCX,0,Nederland,Irrigation Shortage,2,0.9,Die zijn al weken bezig met dag en nacht beregenen en komen nauwelijks aan slaap toe.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016956,,gemini/gemini-3.5-flash,2020-08-04,'Alle 'brave' dingen hebben we al geprobeerd'.DOCX,0,Oeganda,Social Impacts,3,1.0,droogte en overstromingen zorgen voor hongersnood,12,1.5333554,32.2166578,Uganda,country,country,True,ug,192796,-1.4823179|4.2340766|29.5734330|35.0003080,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016958,,gemini/gemini-3.5-flash,2020-07-09,'Een duinbeheerder moet eigenwijs zijn'.DOCX,0,Middel- en Oostduinen op Goeree,Forest Dieback & Vegetation Stress,1,0.95,"Het duingrasland oogt door de droogte wat bruinig, maar her en der zijn groene plekken te zien met gele ratelaar en paarse orchideeën. ""Normaal zijn ook de hoge delen nu geel van de bloeiende bloemen"", zegt Annema. ""Alleen de diepwortelende soorten zoals de kruisdistel en nachtsilene doen het goed.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016959,,gemini/gemini-3.5-flash,2020-08-01,'Great Green Wall' tegen verwoestijning(2).DOCX,0,Sahel,Crop Failure & Yield Reduction,2,0.9,"Sommige bomen produceren het hele jaar door voedsel, ook wanneer landbouwoogsten tegenvallen als gevolg van verminderde regenval",0,14.0279165,-0.7717776,"Sahel, Burkina Faso",region,region,True,bf,1159873,12.9701164|15.0840044|-2.1032590|1.2847031,95,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016959,,gemini/gemini-3.5-flash,2020-08-01,'Great Green Wall' tegen verwoestijning(2).DOCX,0,Sahel,Social Impacts,2,0.8,Waterbronnen in gebieden waar bomen zijn geplant zijn zich aan het herstellen en verhogen hiermee de lokale landbouwproductie en verminderen de ondervoeding,0,14.0279165,-0.7717776,"Sahel, Burkina Faso",region,region,True,bf,1159873,12.9701164|15.0840044|-2.1032590|1.2847031,95,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016964,,gemini/gemini-3.5-flash,2020-07-15,'Het Amazonewoud wordt een bruine rokerslong' Wannes Hubau ziet de aarde nog sneller opwarmen.DOCX,0,Amazonewoud,Forest Dieback & Vegetation Stress,2,0.9,We zien dat in het Amazonewoud dode bomen vervangen worden door nieuwe rekruten van andere soorten die droogtebestendiger zijn.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016965,,gemini/gemini-3.5-flash,2020-08-08,"'Het eerste jaar is heel, heel hard werken'.DOCX",0,Ooltgensplaat,Irrigation Shortage,2,0.9,"Tijdens de droogte heb ik op stel en sprong een waterwagentje gemaakt, zodat ik de plantjes strook voor strook extra water kon geven.",2,51.6835834,4.3491363,"Ooltgensplaat, Goeree-Overflakkee, Zuid-Holland, Nederland",village,local,False,nl,1371369,51.6437779|51.7113783|4.2444161|4.4235497,50,False,nuts3,NL33,Zuid-Holland,NL33C,Groot-Rijnmond,0,nuts3,1.0
NEWS_2020_016965,,gemini/gemini-3.5-flash,2020-08-08,"'Het eerste jaar is heel, heel hard werken'.DOCX",0,Ooltgensplaat,Social Impacts,2,0.9,Ik heb twee maanden van 's ochtends zes tot 's avonds tien gewerkt. En dan heb ik natuurlijk ook nog een gezin.,2,51.6835834,4.3491363,"Ooltgensplaat, Goeree-Overflakkee, Zuid-Holland, Nederland",village,local,False,nl,1371369,51.6437779|51.7113783|4.2444161|4.4235497,50,False,nuts3,NL33,Zuid-Holland,NL33C,Groot-Rijnmond,0,nuts3,1.0
NEWS_2020_016966,,gemini/gemini-3.5-flash,2020-07-09,'Het gros van de boerenis de acties zat'(2).DOCX,0,Kamperland,Crop Failure & Yield Reduction,1,0.7,bekijken welke invloed de droogte heeft op de akkers daar,0,51.5680028,3.7017099,"Kamperland, Noord-Beveland, Zeeland, Nederland",village,local,False,nl,2714493,51.5223522|51.6020558|3.6301637|3.7800574,50,False,nuts3,NL34,Zeeland,NL342,Overig Zeeland,0,nuts3,1.0
NEWS_2020_016968,,gemini/gemini-3.5-flash,2020-07-28,'Meer geld nodig voor boeren'.DOCX,0,Wierden,Crop Failure & Yield Reduction,2,1.0,De betrokken boeren worden steeds vaker geconfronteerd met schade aan hun oogst. Dit komt allereerst door de droogte van de afgelopen jaren.,0,52.3579925,6.5921844,"Wierden, Overijssel, Nederland",town,city,False,nl,415538,52.2691162|52.4175135|6.4681896|6.6317824,55,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016968,,gemini/gemini-3.5-flash,2020-07-28,'Meer geld nodig voor boeren'.DOCX,0,Wierden,Agricultural Economic Loss,2,1.0,Het zorgt ervoor dat de agrariërs uit de omgeving van de Wierdense waterwingebieden de opbrengsten uit hun gewassen alsmaar zien teruglopen. Een ander gevolg is dat de waarde van hun grond vermindert.,0,52.3579925,6.5921844,"Wierden, Overijssel, Nederland",town,city,False,nl,415538,52.2691162|52.4175135|6.4681896|6.6317824,55,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016969,,gemini/gemini-3.5-flash,2020-08-07,'Met onze landbouw exporteren we ook ons schaarse grondwater'.DOCX,0,natte natuurgebieden,Groundwater Depletion,2,0.9,"De ontwatering en de beregening uit grondwater door boeren, met name rond natte natuurgebieden, loopt nu enorm uit de klauwen.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016969,,gemini/gemini-3.5-flash,2020-08-07,'Met onze landbouw exporteren we ook ons schaarse grondwater'.DOCX,0,natte natuurgebieden,Freshwater Ecosystem Degradation,2,0.85,Dit zal drastisch teruggebracht moeten worden om de natuur te beschermen.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016970,,gemini/gemini-3.5-flash,2020-08-07,'Met zuivel en vlees exporteren we ook ons schaarse water'.DOCX,0,de Bruuk,Reservoir & Surface Water Shortage,3,1.0,Dit jaar staat-ie voor het eerst droog.,0,51.7610587,5.9636249,"De Bruuk, Breedeweg, Groesbeek, Berg en Dal, Gelderland, Nederland",nature_reserve,other,False,nl,79264352,51.7552716|51.7668458|5.9479122|5.9739182,50,False,nuts3,NL22,Gelderland,NL226,Arnhem/Nijmegen,0,nuts3,1.0
NEWS_2020_016970,,gemini/gemini-3.5-flash,2020-08-07,'Met zuivel en vlees exporteren we ook ons schaarse water'.DOCX,0,de Bruuk,Forest Dieback & Vegetation Stress,3,0.9,"Kijk hier even verderop, de sparren zijn massaal doodgegaan.",0,51.7610587,5.9636249,"De Bruuk, Breedeweg, Groesbeek, Berg en Dal, Gelderland, Nederland",nature_reserve,other,False,nl,79264352,51.7552716|51.7668458|5.9479122|5.9739182,50,False,nuts3,NL22,Gelderland,NL226,Arnhem/Nijmegen,0,nuts3,1.0
NEWS_2020_016970,,gemini/gemini-3.5-flash,2020-08-07,'Met zuivel en vlees exporteren we ook ons schaarse water'.DOCX,0,de Bruuk,Freshwater Ecosystem Degradation,3,0.9,"Waar nu de grond openbarst van de droogte, steken op een twintig jaar oude foto van de enthousiaste wetenschapper de knalgroene bladeren met witte bloemetjes scherp af tegen het roestige water.",0,51.7610587,5.9636249,"De Bruuk, Breedeweg, Groesbeek, Berg en Dal, Gelderland, Nederland",nature_reserve,other,False,nl,79264352,51.7552716|51.7668458|5.9479122|5.9739182,50,False,nuts3,NL22,Gelderland,NL226,Arnhem/Nijmegen,0,nuts3,1.0
NEWS_2020_016970,,gemini/gemini-3.5-flash,2020-08-07,'Met zuivel en vlees exporteren we ook ons schaarse water'.DOCX,1,Kampina,Forest Dieback & Vegetation Stress,3,1.0,"Of neem natuurgebied Kampina (bij Boxtel, red.), waar door de combinatie van verdroging en verzuring veel eiken op omvallen staan. Sommige zijn eeuwenoud.",0,-7.2246743,-35.8771292,"Campina Grande, Paraíba, Região Nordeste, Brasil",municipality,city,False,br,301462,-7.3870676|-7.1542828|-36.1238920|-35.7041419,55,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016970,,gemini/gemini-3.5-flash,2020-08-07,'Met zuivel en vlees exporteren we ook ons schaarse water'.DOCX,2,Nederland,Crop Failure & Yield Reduction,2,0.9,hij zit vast in een kosten- systeem waarbij hij in de problemen komt als door droogte de grasopbrengst terugloopt.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016970,,gemini/gemini-3.5-flash,2020-08-07,'Met zuivel en vlees exporteren we ook ons schaarse water'.DOCX,2,Nederland,Groundwater Depletion,2,0.9,door de pomp van de boer daalt de grondwaterstand verder.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016972,,gemini/gemini-3.5-flash,2020-08-08,'Opbrengst wintertarwe valt niet mee'.DOCX,0,Eiland van Dordrecht,Crop Failure & Yield Reduction,2,1.0,"De opbrengst valt niet mee', zegt akkerbouwer en loonwerker Carrel van der Weijde. 'Het gemiddelde ligt op 8 ton per hectare. Door de droogte is de tarwe niet uitgestoeld. Er stonden te weinig aren.",0,51.7698424,4.6859666,"Eiland van Dordrecht, Dordrecht, Zuid-Holland, Nederland",island,other,False,nl,8437869,51.7198972|51.8221704|4.6242893|4.8828001,50,False,nuts3,NL33,Zuid-Holland,NL33A,Zuidoost-Zuid-Holland,0,nuts3,1.0
